age;job;marital;education;default;housing;loan;duration;campaign;pdays;previous;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;y
33;unemployed;married;basic.9y;no;yes;yes;691;1;999;0;1.1;93.994;-36.4;4.857;5191;0
42;entrepreneur;married;high.school;no;yes;no;81;1;999;0;1.1;93.994;-36.4;4.857;5191;0
45;services;single;basic.9y;unknown;yes;no;270;1;999;0;1.1;93.994;-36.4;4.857;5191;0
51;blue-collar;married;basic.4y;no;yes;no;153;1;999;0;1.1;93.994;-36.4;4.857;5191;0
35;blue-collar;married;professional.course;no;yes;yes;65;1;999;0;1.1;93.994;-36.4;4.857;5191;0
55;technician;single;university.degree;unknown;yes;no;390;1;999;0;1.1;93.994;-36.4;4.857;5191;0
32;services;single;professional.course;no;yes;yes;249;1;999;0;1.1;93.994;-36.4;4.857;5191;0
42;blue-collar;married;basic.9y;unknown;no;no;31;1;999;0;1.1;93.994;-36.4;4.857;5191;0
42;admin.;divorced;university.degree;no;no;yes;161;1;999;0;1.1;93.994;-36.4;4.857;5191;0
57;blue-collar;divorced;unknown;unknown;yes;no;369;1;999;0;1.1;93.994;-36.4;4.857;5191;0
57;admin.;divorced;high.school;no;no;no;162;1;999;0;1.1;93.994;-36.4;4.857;5191;0
46;blue-collar;married;basic.9y;no;yes;no;118;1;999;0;1.1;93.994;-36.4;4.857;5191;0
42;admin.;divorced;university.degree;no;yes;no;397;1;999;0;1.1;93.994;-36.4;4.857;5191;0
38;blue-collar;married;basic.9y;no;yes;no;227;1;999;0;1.1;93.994;-36.4;4.857;5191;0
31;technician;single;university.degree;no;yes;no;7;1;999;0;1.1;93.994;-36.4;4.857;5191;0
44;admin.;married;high.school;no;no;no;465;1;999;0;1.1;93.994;-36.4;4.857;5191;0
28;blue-collar;single;basic.9y;unknown;no;yes;137;1;999;0;1.1;93.994;-36.4;4.857;5191;0
29;admin.;single;university.degree;no;no;no;98;1;999;0;1.1;93.994;-36.4;4.857;5191;0
56;retired;married;basic.4y;no;yes;no;665;1;999;0;1.1;93.994;-36.4;4.857;5191;0
47;management;married;university.degree;no;yes;yes;80;1;999;0;1.1;93.994;-36.4;4.857;5191;0
26;student;single;basic.9y;unknown;yes;yes;164;1;999;0;1.1;93.994;-36.4;4.857;5191;0
39;management;married;university.degree;no;yes;yes;145;1;999;0;1.1;93.994;-36.4;4.857;5191;0
51;services;married;unknown;unknown;no;no;25;2;999;0;1.1;93.994;-36.4;4.857;5191;0
54;technician;single;university.degree;unknown;no;no;187;1;999;0;1.1;93.994;-36.4;4.857;5191;0
42;unemployed;married;basic.9y;no;yes;yes;76;2;999;0;1.1;93.994;-36.4;4.857;5191;0
57;blue-collar;married;basic.4y;unknown;yes;yes;163;2;999;0;1.1;93.994;-36.4;4.857;5191;0
27;blue-collar;married;basic.9y;no;yes;yes;152;2;999;0;1.1;93.994;-36.4;4.857;5191;0
27;technician;single;professional.course;no;yes;no;27;1;999;0;1.1;93.994;-36.4;4.857;5191;0
59;technician;divorced;university.degree;no;no;no;281;2;999;0;1.1;93.994;-36.4;4.857;5191;0
47;blue-collar;divorced;basic.9y;unknown;yes;no;567;3;999;0;1.1;93.994;-36.4;4.857;5191;0
43;admin.;married;professional.course;no;no;no;284;2;999;0;1.1;93.994;-36.4;4.857;5191;0
36;blue-collar;married;basic.6y;unknown;no;no;378;2;999;0;1.1;93.994;-36.4;4.857;5191;0
47;management;divorced;basic.6y;unknown;yes;yes;353;1;999;0;1.1;93.994;-36.4;4.857;5191;0
38;blue-collar;married;basic.9y;no;no;no;83;2;999;0;1.1;93.994;-36.4;4.857;5191;0
38;entrepreneur;married;basic.9y;no;no;no;104;1;999;0;1.1;93.994;-36.4;4.857;5191;0
33;blue-collar;married;basic.9y;no;yes;no;50;3;999;0;1.1;93.994;-36.4;4.857;5191;0
43;entrepreneur;married;basic.9y;unknown;yes;no;536;2;999;0;1.1;93.994;-36.4;4.857;5191;0
39;blue-collar;married;unknown;no;no;no;496;4;999;0;1.1;93.994;-36.4;4.857;5191;0
41;technician;single;professional.course;no;no;no;139;2;999;0;1.1;93.994;-36.4;4.857;5191;0
37;blue-collar;single;unknown;no;no;no;122;5;999;0;1.1;93.994;-36.4;4.857;5191;0
32;blue-collar;married;basic.9y;no;yes;no;59;3;999;0;1.1;93.994;-36.4;4.857;5191;0
46;management;married;university.degree;no;yes;no;258;5;999;0;1.1;93.994;-36.4;4.857;5191;0
49;entrepreneur;married;university.degree;no;no;no;110;1;999;0;1.1;93.994;-36.4;4.857;5191;0
33;services;single;high.school;no;yes;no;466;2;999;0;1.1;93.994;-36.4;4.857;5191;0
42;admin.;divorced;university.degree;no;no;no;254;1;999;0;1.1;93.994;-36.4;4.857;5191;0
23;services;married;basic.9y;no;yes;no;250;1;999;0;1.1;93.994;-36.4;4.857;5191;0
28;services;married;high.school;no;yes;no;79;1;999;0;1.1;93.994;-36.4;4.857;5191;0
39;blue-collar;married;basic.9y;unknown;no;no;563;1;999;0;1.1;93.994;-36.4;4.857;5191;0
36;admin.;married;high.school;unknown;yes;no;147;14;999;0;1.1;93.994;-36.4;4.857;5191;0
27;technician;married;university.degree;no;no;no;125;3;999;0;1.1;93.994;-36.4;4.857;5191;0
37;entrepreneur;married;basic.6y;unknown;unknown;unknown;71;1;999;0;1.1;93.994;-36.4;4.857;5191;0
49;housemaid;married;basic.4y;no;no;no;556;1;999;0;1.1;93.994;-36.4;4.857;5191;0
55;blue-collar;married;basic.4y;no;no;yes;119;1;999;0;1.1;93.994;-36.4;4.857;5191;0
42;management;married;unknown;unknown;no;no;456;2;999;0;1.1;93.994;-36.4;4.857;5191;0
38;services;married;high.school;no;no;yes;268;1;999;0;1.1;93.994;-36.4;4.857;5191;0
29;services;single;university.degree;no;no;no;332;1;999;0;1.1;93.994;-36.4;4.857;5191;0
28;blue-collar;single;basic.6y;unknown;unknown;unknown;159;2;999;0;1.1;93.994;-36.4;4.857;5191;0
36;admin.;single;high.school;no;no;yes;148;2;999;0;1.1;93.994;-36.4;4.857;5191;0
51;blue-collar;single;basic.4y;unknown;no;no;448;1;999;0;1.1;93.994;-36.4;4.857;5191;0
58;admin.;married;university.degree;no;no;yes;160;1;999;0;1.1;93.994;-36.4;4.857;5191;0
45;technician;married;university.degree;no;yes;no;240;1;999;0;1.1;93.994;-36.4;4.857;5191;0
27;blue-collar;single;basic.9y;unknown;yes;no;115;4;999;0;1.1;93.994;-36.4;4.857;5191;0
35;admin.;married;high.school;unknown;no;no;290;3;999;0;1.1;93.994;-36.4;4.857;5191;0
37;blue-collar;single;basic.9y;unknown;yes;no;140;2;999;0;1.1;93.994;-36.4;4.857;5191;0
43;blue-collar;married;basic.6y;unknown;yes;no;57;4;999;0;1.1;93.994;-36.4;4.857;5191;0
40;blue-collar;married;basic.9y;no;yes;no;811;1;999;0;1.1;93.994;-36.4;4.857;5191;0
37;admin.;married;university.degree;no;yes;yes;221;2;999;0;1.1;93.994;-36.4;4.857;5191;0
31;entrepreneur;married;basic.6y;no;yes;no;108;3;999;0;1.1;93.994;-36.4;4.857;5191;0
29;admin.;married;high.school;no;no;no;288;3;999;0;1.1;93.994;-36.4;4.857;5191;0
50;technician;married;professional.course;no;yes;no;1003;1;999;0;1.1;93.994;-36.4;4.857;5191;0
30;admin.;married;university.degree;no;no;no;542;2;999;0;1.1;93.994;-36.4;4.857;5191;0
35;admin.;single;high.school;no;yes;no;541;2;999;0;1.1;93.994;-36.4;4.857;5191;0
43;admin.;divorced;high.school;no;no;no;198;2;999;0;1.1;93.994;-36.4;4.857;5191;0
39;admin.;married;university.degree;unknown;no;no;302;1;999;0;1.1;93.994;-36.4;4.857;5191;0
57;management;married;university.degree;no;yes;no;268;1;999;0;1.1;93.994;-36.4;4.857;5191;0
53;retired;married;basic.9y;no;yes;no;154;2;999;0;1.1;93.994;-36.4;4.857;5191;0
37;management;married;university.degree;no;yes;no;66;1;999;0;1.1;93.994;-36.4;4.857;5191;0
41;technician;married;professional.course;no;no;no;216;2;999;0;1.1;93.994;-36.4;4.857;5191;0
29;technician;married;university.degree;no;yes;no;206;3;999;0;1.1;93.994;-36.4;4.857;5191;0
30;management;married;university.degree;no;yes;no;28;18;999;0;1.1;93.994;-36.4;4.857;5191;0
32;self-employed;married;basic.9y;no;no;no;101;2;999;0;1.1;93.994;-36.4;4.857;5191;0
51;technician;married;basic.6y;unknown;yes;yes;168;1;999;0;1.1;93.994;-36.4;4.857;5191;0
38;admin.;single;university.degree;no;yes;no;186;1;999;0;1.1;93.994;-36.4;4.857;5191;0
58;management;married;university.degree;unknown;no;no;472;1;999;0;1.1;93.994;-36.4;4.857;5191;0
36;blue-collar;married;basic.6y;no;no;no;189;2;999;0;1.1;93.994;-36.4;4.857;5191;0
48;technician;divorced;professional.course;no;yes;yes;215;2;999;0;1.1;93.994;-36.4;4.857;5191;0
39;blue-collar;married;basic.6y;no;yes;no;216;1;999;0;1.1;93.994;-36.4;4.857;5191;0
35;blue-collar;married;basic.6y;unknown;no;no;418;3;999;0;1.1;93.994;-36.4;4.857;5191;0
32;services;single;basic.6y;no;no;no;361;1;999;0;1.1;93.994;-36.4;4.857;5191;0
32;blue-collar;married;basic.4y;unknown;yes;no;926;1;999;0;1.1;93.994;-36.4;4.857;5191;0
34;blue-collar;married;high.school;no;yes;no;116;2;999;0;1.1;93.994;-36.4;4.857;5191;0
41;self-employed;married;university.degree;no;yes;no;150;6;999;0;1.1;93.994;-36.4;4.857;5191;0
32;services;divorced;high.school;no;yes;no;228;2;999;0;1.1;93.994;-36.4;4.857;5191;0
38;admin.;married;university.degree;no;yes;no;411;3;999;0;1.1;93.994;-36.4;4.857;5191;0
41;blue-collar;divorced;basic.6y;no;no;no;253;2;999;0;1.1;93.994;-36.4;4.857;5191;0
27;services;single;high.school;no;no;no;144;2;999;0;1.1;93.994;-36.4;4.857;5191;0
57;blue-collar;married;basic.9y;no;yes;no;248;2;999;0;1.1;93.994;-36.4;4.857;5191;0
37;housemaid;married;high.school;no;no;no;138;6;999;0;1.1;93.994;-36.4;4.857;5191;0
54;blue-collar;single;basic.4y;unknown;unknown;unknown;824;2;999;0;1.1;93.994;-36.4;4.857;5191;0
43;blue-collar;married;basic.4y;unknown;yes;no;345;3;999;0;1.1;93.994;-36.4;4.857;5191;0
44;retired;married;basic.9y;no;yes;no;147;42;999;0;1.1;93.994;-36.4;4.857;5191;0
37;admin.;single;high.school;no;yes;no;773;2;999;0;1.1;93.994;-36.4;4.857;5191;0
37;blue-collar;married;basic.6y;unknown;no;yes;574;5;999;0;1.1;93.994;-36.4;4.857;5191;0
50;admin.;divorced;university.degree;no;no;no;122;6;999;0;1.1;93.994;-36.4;4.857;5191;0
41;admin.;married;basic.6y;no;no;no;193;2;999;0;1.1;93.994;-36.4;4.857;5191;0
46;admin.;married;high.school;unknown;yes;no;138;1;999;0;1.1;93.994;-36.4;4.857;5191;0
32;blue-collar;married;basic.6y;unknown;yes;no;343;4;999;0;1.1;93.994;-36.4;4.857;5191;0
31;services;single;professional.course;no;no;no;111;1;999;0;1.1;93.994;-36.4;4.857;5191;0
40;management;married;university.degree;no;no;no;166;1;999;0;1.1;93.994;-36.4;4.857;5191;0
43;blue-collar;married;basic.4y;no;yes;no;469;2;999;0;1.1;93.994;-36.4;4.857;5191;0
44;blue-collar;married;professional.course;no;unknown;unknown;189;2;999;0;1.1;93.994;-36.4;4.857;5191;0
41;management;married;university.degree;no;no;no;106;6;999;0;1.1;93.994;-36.4;4.857;5191;0
32;blue-collar;married;basic.6y;no;yes;no;165;3;999;0;1.1;93.994;-36.4;4.857;5191;0
49;services;married;high.school;unknown;yes;yes;178;1;999;0;1.1;93.994;-36.4;4.857;5191;0
31;blue-collar;married;basic.6y;no;yes;no;364;2;999;0;1.1;93.994;-36.4;4.857;5191;0
46;admin.;married;high.school;no;yes;no;185;4;999;0;1.1;93.994;-36.4;4.857;5191;0
38;technician;married;university.degree;unknown;no;no;224;4;999;0;1.1;93.994;-36.4;4.857;5191;0
27;blue-collar;married;unknown;no;yes;no;187;1;999;0;1.1;93.994;-36.4;4.857;5191;0
31;blue-collar;married;basic.9y;no;no;no;451;4;999;0;1.1;93.994;-36.4;4.857;5191;0
47;services;married;professional.course;no;yes;no;226;2;999;0;1.1;93.994;-36.4;4.857;5191;0
39;blue-collar;single;professional.course;no;no;no;128;2;999;0;1.1;93.994;-36.4;4.857;5191;0
37;blue-collar;divorced;basic.4y;unknown;yes;yes;301;2;999;0;1.1;93.994;-36.4;4.857;5191;0
52;technician;married;basic.9y;no;no;no;97;1;999;0;1.1;93.994;-36.4;4.857;5191;0
49;admin.;divorced;university.degree;no;no;no;24;1;999;0;1.1;93.994;-36.4;4.857;5191;0
39;admin.;married;professional.course;no;yes;no;232;1;999;0;1.1;93.994;-36.4;4.857;5191;0
50;technician;married;high.school;no;yes;no;893;3;999;0;1.1;93.994;-36.4;4.857;5191;1
49;admin.;single;university.degree;no;no;no;201;3;999;0;1.1;93.994;-36.4;4.857;5191;0
39;blue-collar;married;basic.9y;no;yes;no;83;2;999;0;1.1;93.994;-36.4;4.857;5191;0
35;blue-collar;married;basic.9y;no;yes;no;339;2;999;0;1.1;93.994;-36.4;4.857;5191;0
28;blue-collar;married;basic.9y;no;no;yes;478;2;999;0;1.1;93.994;-36.4;4.857;5191;0
40;blue-collar;married;basic.6y;unknown;yes;yes;13;5;999;0;1.1;93.994;-36.4;4.857;5191;0
40;blue-collar;married;basic.9y;unknown;yes;no;242;3;999;0;1.1;93.994;-36.4;4.857;5191;0
53;services;single;high.school;unknown;no;yes;55;4;999;0;1.1;93.994;-36.4;4.857;5191;0
49;blue-collar;married;basic.9y;unknown;yes;no;281;27;999;0;1.1;93.994;-36.4;4.857;5191;0
55;technician;married;professional.course;no;yes;yes;210;1;999;0;1.1;93.994;-36.4;4.857;5191;0
36;blue-collar;single;high.school;no;yes;no;423;2;999;0;1.1;93.994;-36.4;4.857;5191;0
45;blue-collar;married;basic.6y;unknown;no;no;200;1;999;0;1.1;93.994;-36.4;4.857;5191;0
36;blue-collar;married;basic.6y;unknown;yes;no;109;2;999;0;1.1;93.994;-36.4;4.857;5191;0
46;admin.;married;basic.9y;unknown;no;no;233;2;999;0;1.1;93.994;-36.4;4.857;5191;0
49;blue-collar;married;basic.4y;unknown;yes;no;133;2;999;0;1.1;93.994;-36.4;4.857;5191;0
48;housemaid;divorced;basic.4y;unknown;no;yes;209;3;999;0;1.1;93.994;-36.4;4.857;5191;0
49;blue-collar;divorced;basic.4y;no;yes;no;114;4;999;0;1.1;93.994;-36.4;4.857;5191;0
49;technician;married;unknown;no;yes;no;319;2;999;0;1.1;93.994;-36.4;4.857;5191;0
32;admin.;single;university.degree;no;no;no;588;3;999;0;1.1;93.994;-36.4;4.857;5191;1
25;self-employed;married;university.degree;no;yes;no;274;2;999;0;1.1;93.994;-36.4;4.857;5191;0
26;blue-collar;married;basic.6y;unknown;yes;yes;353;2;999;0;1.1;93.994;-36.4;4.857;5191;0
33;technician;married;professional.course;no;yes;no;83;3;999;0;1.1;93.994;-36.4;4.857;5191;0
37;admin.;single;high.school;no;yes;yes;123;2;999;0;1.1;93.994;-36.4;4.857;5191;0
53;technician;divorced;professional.course;no;no;no;327;2;999;0;1.1;93.994;-36.4;4.857;5191;0
38;entrepreneur;married;university.degree;no;yes;no;167;4;999;0;1.1;93.994;-36.4;4.857;5191;0
42;blue-collar;married;basic.6y;unknown;no;yes;89;4;999;0;1.1;93.994;-36.4;4.857;5191;0
48;blue-collar;married;high.school;no;no;no;34;3;999;0;1.1;93.994;-36.4;4.857;5191;0
51;blue-collar;married;unknown;no;no;no;208;2;999;0;1.1;93.994;-36.4;4.857;5191;0
40;admin.;divorced;university.degree;no;yes;no;117;2;999;0;1.1;93.994;-36.4;4.857;5191;0
51;blue-collar;married;basic.9y;unknown;no;no;304;2;999;0;1.1;93.994;-36.4;4.857;5191;0
35;housemaid;married;high.school;no;yes;no;82;7;999;0;1.1;93.994;-36.4;4.857;5191;0
45;blue-collar;married;basic.6y;unknown;no;no;131;1;999;0;1.1;93.994;-36.4;4.857;5191;0
35;blue-collar;married;basic.4y;unknown;no;no;25;14;999;0;1.1;93.994;-36.4;4.857;5191;0
51;blue-collar;married;basic.9y;no;yes;no;76;4;999;0;1.1;93.994;-36.4;4.857;5191;0
33;services;single;high.school;no;no;no;777;2;999;0;1.1;93.994;-36.4;4.857;5191;1
37;admin.;single;high.school;no;no;no;147;1;999;0;1.1;93.994;-36.4;4.857;5191;0
34;blue-collar;married;basic.9y;no;yes;no;243;1;999;0;1.1;93.994;-36.4;4.857;5191;0
44;admin.;married;university.degree;unknown;yes;no;124;2;999;0;1.1;93.994;-36.4;4.857;5191;0
53;entrepreneur;married;university.degree;unknown;no;yes;199;2;999;0;1.1;93.994;-36.4;4.857;5191;0
40;admin.;married;professional.course;unknown;yes;no;488;1;999;0;1.1;93.994;-36.4;4.857;5191;0
40;management;divorced;university.degree;unknown;yes;no;157;1;999;0;1.1;93.994;-36.4;4.857;5191;0
32;technician;single;professional.course;no;no;no;700;3;999;0;1.1;93.994;-36.4;4.857;5191;0
58;blue-collar;married;basic.4y;no;yes;no;281;1;999;0;1.1;93.994;-36.4;4.857;5191;0
41;services;divorced;unknown;no;no;no;211;3;999;0;1.1;93.994;-36.4;4.857;5191;0
35;student;single;high.school;no;yes;no;160;3;999;0;1.1;93.994;-36.4;4.857;5191;0
47;admin.;married;university.degree;no;yes;no;138;6;999;0;1.1;93.994;-36.4;4.857;5191;0
52;technician;married;unknown;unknown;yes;no;553;2;999;0;1.1;93.994;-36.4;4.857;5191;0
33;self-employed;single;university.degree;no;no;no;92;1;999;0;1.1;93.994;-36.4;4.857;5191;0
34;management;married;university.degree;no;yes;no;247;1;999;0;1.1;93.994;-36.4;4.857;5191;0
38;services;married;high.school;unknown;no;no;50;3;999;0;1.1;93.994;-36.4;4.857;5191;0
48;services;married;professional.course;no;yes;no;253;1;999;0;1.1;93.994;-36.4;4.857;5191;0
38;admin.;single;university.degree;no;yes;no;153;4;999;0;1.1;93.994;-36.4;4.857;5191;0
40;entrepreneur;married;high.school;no;no;yes;241;2;999;0;1.1;93.994;-36.4;4.857;5191;0
26;services;single;high.school;no;no;no;211;4;999;0;1.1;93.994;-36.4;4.857;5191;0
42;self-employed;married;university.degree;no;no;no;493;2;999;0;1.1;93.994;-36.4;4.857;5191;0
60;retired;married;high.school;unknown;yes;no;597;6;999;0;1.1;93.994;-36.4;4.857;5191;1
35;student;single;university.degree;unknown;no;yes;107;2;999;0;1.1;93.994;-36.4;4.857;5191;0
59;technician;married;professional.course;no;yes;no;1438;2;999;0;1.1;93.994;-36.4;4.857;5191;0
43;management;married;high.school;no;no;no;172;3;999;0;1.1;93.994;-36.4;4.857;5191;0
33;admin.;married;high.school;no;no;no;159;3;999;0;1.1;93.994;-36.4;4.857;5191;0
47;management;divorced;university.degree;no;yes;no;29;3;999;0;1.1;93.994;-36.4;4.857;5191;0
30;blue-collar;single;high.school;no;no;no;76;2;999;0;1.1;93.994;-36.4;4.857;5191;0
35;blue-collar;married;basic.4y;no;yes;no;185;4;999;0;1.1;93.994;-36.4;4.857;5191;0
31;admin.;single;university.degree;no;yes;no;569;3;999;0;1.1;93.994;-36.4;4.857;5191;0
45;blue-collar;married;illiterate;unknown;no;yes;333;2;999;0;1.1;93.994;-36.4;4.857;5191;0
33;management;married;university.degree;no;yes;no;95;4;999;0;1.1;93.994;-36.4;4.857;5191;0
60;retired;married;basic.4y;unknown;yes;no;557;2;999;0;1.1;93.994;-36.4;4.857;5191;0
46;entrepreneur;married;unknown;unknown;yes;no;160;3;999;0;1.1;93.994;-36.4;4.857;5191;0
31;blue-collar;divorced;basic.9y;no;yes;no;209;3;999;0;1.1;93.994;-36.4;4.857;5191;0
56;management;married;unknown;no;yes;no;335;3;999;0;1.1;93.994;-36.4;4.857;5191;0
28;services;single;high.school;no;yes;yes;372;3;999;0;1.1;93.994;-36.4;4.857;5191;0
29;blue-collar;single;unknown;no;no;no;92;3;999;0;1.1;93.994;-36.4;4.857;5191;0
26;blue-collar;single;basic.9y;no;yes;yes;277;2;999;0;1.1;93.994;-36.4;4.857;5191;0
35;entrepreneur;married;high.school;no;no;no;178;2;999;0;1.1;93.994;-36.4;4.857;5191;0
54;services;single;high.school;unknown;no;no;85;2;999;0;1.1;93.994;-36.4;4.857;5191;0
43;blue-collar;married;professional.course;no;no;yes;95;12;999;0;1.1;93.994;-36.4;4.857;5191;0
46;blue-collar;married;basic.9y;unknown;no;no;134;10;999;0;1.1;93.994;-36.4;4.857;5191;0
37;admin.;single;university.degree;no;yes;yes;138;4;999;0;1.1;93.994;-36.4;4.857;5191;0
28;admin.;married;university.degree;no;no;no;63;2;999;0;1.1;93.994;-36.4;4.857;5191;0
30;housemaid;married;high.school;unknown;yes;no;67;13;999;0;1.1;93.994;-36.4;4.857;5191;0
36;services;married;high.school;no;no;no;77;3;999;0;1.1;93.994;-36.4;4.857;5191;0
50;blue-collar;married;basic.4y;no;yes;no;292;2;999;0;1.1;93.994;-36.4;4.857;5191;0
37;technician;married;university.degree;unknown;no;no;57;5;999;0;1.1;93.994;-36.4;4.857;5191;0
28;housemaid;married;basic.6y;unknown;no;no;38;11;999;0;1.1;93.994;-36.4;4.857;5191;0
52;blue-collar;married;basic.4y;no;no;no;151;9;999;0;1.1;93.994;-36.4;4.857;5191;0
37;blue-collar;single;unknown;unknown;no;no;331;3;999;0;1.1;93.994;-36.4;4.857;5191;0
46;blue-collar;married;basic.4y;no;yes;no;1392;2;999;0;1.1;93.994;-36.4;4.857;5191;1
27;services;married;high.school;unknown;no;yes;100;4;999;0;1.1;93.994;-36.4;4.857;5191;0
44;blue-collar;married;basic.9y;unknown;no;no;358;2;999;0;1.1;93.994;-36.4;4.857;5191;0
31;unemployed;married;professional.course;no;yes;no;298;3;999;0;1.1;93.994;-36.4;4.857;5191;0
34;management;married;unknown;no;yes;no;181;16;999;0;1.1;93.994;-36.4;4.857;5191;0
56;retired;divorced;basic.4y;no;yes;yes;188;6;999;0;1.1;93.994;-36.4;4.857;5191;0
51;admin.;married;basic.9y;no;yes;no;368;5;999;0;1.1;93.994;-36.4;4.857;5191;0
36;blue-collar;married;basic.6y;no;no;no;203;5;999;0;1.1;93.994;-36.4;4.857;5191;0
39;housemaid;married;high.school;no;yes;no;61;2;999;0;1.1;93.994;-36.4;4.857;5191;0
37;blue-collar;married;basic.6y;no;no;yes;297;2;999;0;1.1;93.994;-36.4;4.857;5191;0
48;retired;divorced;professional.course;no;no;no;219;2;999;0;1.1;93.994;-36.4;4.857;5191;0
55;admin.;married;high.school;no;no;no;129;6;999;0;1.1;93.994;-36.4;4.857;5191;0
34;blue-collar;single;basic.9y;no;yes;no;247;3;999;0;1.1;93.994;-36.4;4.857;5191;0
33;admin.;married;university.degree;no;no;no;266;2;999;0;1.1;93.994;-36.4;4.857;5191;0
32;blue-collar;married;basic.9y;no;no;no;559;3;999;0;1.1;93.994;-36.4;4.857;5191;0
35;admin.;married;high.school;unknown;yes;no;162;3;999;0;1.1;93.994;-36.4;4.857;5191;0
39;technician;married;professional.course;no;yes;no;75;3;999;0;1.1;93.994;-36.4;4.857;5191;0
32;admin.;married;university.degree;no;yes;no;82;3;999;0;1.1;93.994;-36.4;4.857;5191;0
36;services;married;high.school;no;yes;no;352;2;999;0;1.1;93.994;-36.4;4.857;5191;0
51;blue-collar;married;basic.9y;unknown;no;no;204;4;999;0;1.1;93.994;-36.4;4.857;5191;0
39;technician;single;professional.course;no;no;no;1059;5;999;0;1.1;93.994;-36.4;4.857;5191;1
42;blue-collar;married;unknown;no;no;yes;248;4;999;0;1.1;93.994;-36.4;4.857;5191;0
49;services;divorced;high.school;unknown;no;yes;82;2;999;0;1.1;93.994;-36.4;4.857;5191;0
32;management;divorced;basic.4y;unknown;yes;no;259;2;999;0;1.1;93.994;-36.4;4.857;5191;0
43;technician;married;professional.course;no;no;yes;703;2;999;0;1.1;93.994;-36.4;4.857;5191;0
31;admin.;divorced;high.school;no;no;yes;100;4;999;0;1.1;93.994;-36.4;4.857;5191;0
25;blue-collar;married;basic.9y;no;yes;no;348;2;999;0;1.1;93.994;-36.4;4.857;5191;0
39;services;married;high.school;no;yes;no;430;6;999;0;1.1;93.994;-36.4;4.857;5191;1
49;technician;married;professional.course;no;no;no;146;6;999;0;1.1;93.994;-36.4;4.857;5191;0
53;blue-collar;divorced;basic.4y;no;yes;no;34;2;999;0;1.1;93.994;-36.4;4.857;5191;0
26;admin.;single;high.school;no;yes;yes;297;3;999;0;1.1;93.994;-36.4;4.857;5191;0
41;technician;married;professional.course;no;no;yes;22;2;999;0;1.1;93.994;-36.4;4.857;5191;0
